filename,width,height,class,xmin,ymin,xmax,ymax
./rgb/train/2015-10-05-14-40-46_bag/483084.png,720,1280,Green,643,269,651,289
./rgb/train/2015-10-05-14-40-46_bag/483084.png,720,1280,Red,597,267,603,280
./rgb/train/2015-10-05-14-40-46_bag/483084.png,720,1280,Green,736,306,740,320
./rgb/train/2015-10-05-14-40-46_bag/483154.png,720,1280,Red,582,261,590,276
./rgb/train/2015-10-05-14-40-46_bag/483154.png,720,1280,Green,634,264,642,280
./rgb/train/2015-10-05-14-40-46_bag/483154.png,720,1280,Green,739,305,746,317
./rgb/train/2015-10-05-14-40-46_bag/483154.png,720,1280,Red,370,297,379,315
./rgb/train/2015-10-05-14-40-46_bag/483224.png,720,1280,Red,562,253,570,271
./rgb/train/2015-10-05-14-40-46_bag/483224.png,720,1280,Green,620,256,627,276
./rgb/train/2015-10-05-14-40-46_bag/483224.png,720,1280,Green,737,302,743,316
./rgb/train/2015-10-05-14-40-46_bag/483292.png,720,1280,Red,549,246,557,265
./rgb/train/2015-10-05-14-40-46_bag/483292.png,720,1280,Green,613,250,620,269
./rgb/train/2015-10-05-14-40-46_bag/483292.png,720,1280,Green,742,297,749,313
./rgb/train/2015-10-05-14-40-46_bag/483362.png,720,1280,Red,538,234,547,255
./rgb/train/2015-10-05-14-40-46_bag/483362.png,720,1280,Green,609,238,617,258
./rgb/train/2015-10-05-14-40-46_bag/483362.png,720,1280,Green,751,294,759,308
./rgb/train/2015-10-05-14-40-46_bag/483362.png,720,1280,RedLeft,241,287,252,308
./rgb/train/2015-10-05-14-40-46_bag/483432.png,720,1280,Red,525,227,536,251
./rgb/train/2015-10-05-14-40-46_bag/483432.png,720,1280,Green,606,232,616,256
./rgb/train/2015-10-05-14-40-46_bag/483432.png,720,1280,Green,766,293,775,311
./rgb/train/2015-10-05-14-40-46_bag/483432.png,720,1280,RedLeft,185,287,196,309
./rgb/train/2015-10-05-14-40-46_bag/483500.png,720,1280,RedLeft,108,276,124,307
./rgb/train/2015-10-05-14-40-46_bag/483500.png,720,1280,RedLeft,534,204,547,233
./rgb/train/2015-10-05-14-40-46_bag/483500.png,720,1280,Green,633,208,644,238
./rgb/train/2015-10-05-14-40-46_bag/483500.png,720,1280,Green,1132,210,1159,264
./rgb/train/2015-10-05-14-40-46_bag/483500.png,720,1280,Green,829,280,837,305
./rgb/train/2015-10-05-14-40-46_bag/483570.png,720,1280,RedLeft,471,141,489,183
./rgb/train/2015-10-05-14-40-46_bag/483570.png,720,1280,Green,612,145,632,188
./rgb/train/2015-10-05-14-40-46_bag/483570.png,720,1280,Green,900,248,912,285
./rgb/train/2015-10-05-14-40-46_bag/483640.png,720,1280,Green,1226,139,1258,222
./rgb/train/2015-10-05-14-40-46_bag/484544.png,720,1280,Yellow,387,330,396,340
./rgb/train/2015-10-05-14-40-46_bag/484612.png,720,1280,Red,596,311,603,323
./rgb/train/2015-10-05-14-40-46_bag/484682.png,720,1280,Red,598,312,603,319
./rgb/train/2015-10-05-14-40-46_bag/484682.png,720,1280,Green,626,309,631,316
./rgb/train/2015-10-05-14-40-46_bag/484752.png,720,1280,Red,595,305,599,315
./rgb/train/2015-10-05-14-40-46_bag/484752.png,720,1280,Green,628,301,632,310
./rgb/train/2015-10-05-14-40-46_bag/484820.png,720,1280,Red,593,302,600,312
./rgb/train/2015-10-05-14-40-46_bag/484820.png,720,1280,Green,632,296,638,307
./rgb/train/2015-10-05-14-40-46_bag/484890.png,720,1280,Red,561,281,566,294
./rgb/train/2015-10-05-14-40-46_bag/484890.png,720,1280,Red,609,278,615,290
./rgb/train/2015-10-05-14-40-46_bag/484960.png,720,1280,Yellow,713,281,721,299
./rgb/train/2015-10-05-14-40-46_bag/484960.png,720,1280,Red,591,256,599,269
./rgb/train/2015-10-05-14-40-46_bag/484960.png,720,1280,Red,528,260,536,276
./rgb/train/2015-10-05-14-40-46_bag/485030.png,720,1280,Red,485,239,494,261
./rgb/train/2015-10-05-14-40-46_bag/485030.png,720,1280,Red,568,225,577,253
./rgb/train/2015-10-05-14-40-46_bag/485030.png,720,1280,Red,739,261,751,289
./rgb/train/2015-10-05-14-40-46_bag/485168.png,720,1280,Red,815,212,832,254
./rgb/train/2015-10-05-14-40-46_bag/485168.png,720,1280,Red,899,136,934,214
./rgb/train/2015-10-05-14-40-46_bag/485168.png,720,1280,Red,486,122,503,163
./rgb/train/2015-10-05-14-40-46_bag/485168.png,720,1280,RedLeft,325,144,343,185
./rgb/train/2015-10-05-14-40-46_bag/485238.png,720,1280,Red,877,179,903,240
./rgb/train/2015-10-05-14-40-46_bag/485238.png,720,1280,Red,438,57,464,116
./rgb/train/2015-10-05-14-40-46_bag/485238.png,720,1280,RedLeft,228,89,254,147
./rgb/train/2015-10-05-14-40-46_bag/485238.png,720,1280,Red,1146,-17,1207,117
./rgb/train/2015-10-05-14-40-46_bag/485308.png,720,1280,Red,919,155,950,224
./rgb/train/2015-10-05-14-40-46_bag/485308.png,720,1280,Red,402,12,432,79
./rgb/train/2015-10-05-14-40-46_bag/485308.png,720,1280,RedLeft,157,51,186,117
./rgb/train/2015-10-05-14-40-46_bag/485496.png,720,1280,Green,324,-1,363,20
./rgb/train/2015-10-05-14-40-46_bag/485496.png,720,1280,Green,990,115,1031,205
./rgb/train/2015-10-05-14-40-46_bag/486470.png,720,1280,Red,562,295,567,304
./rgb/train/2015-10-05-14-40-46_bag/486470.png,720,1280,Red,424,323,430,334
./rgb/train/2015-10-05-14-40-46_bag/486538.png,720,1280,Green,719,307,724,319
./rgb/train/2015-10-05-14-40-46_bag/486538.png,720,1280,off,600,288,606,300
./rgb/train/2015-10-05-14-40-46_bag/486538.png,720,1280,Red,559,289,565,302
./rgb/train/2015-10-05-14-40-46_bag/486538.png,720,1280,Green,685,313,690,323
./rgb/train/2015-10-05-14-40-46_bag/486608.png,720,1280,Red,559,274,566,289
./rgb/train/2015-10-05-14-40-46_bag/486608.png,720,1280,Green,715,303,721,318
./rgb/train/2015-10-05-14-40-46_bag/486608.png,720,1280,Green,769,295,776,308
./rgb/train/2015-10-05-14-40-46_bag/486608.png,720,1280,Yellow,343,310,352,327
./rgb/train/2015-10-05-14-40-46_bag/486678.png,720,1280,Red,225,298,236,320
./rgb/train/2015-10-05-14-40-46_bag/486678.png,720,1280,Red,524,251,533,272
./rgb/train/2015-10-05-14-40-46_bag/486678.png,720,1280,Green,593,250,602,269
./rgb/train/2015-10-05-14-40-46_bag/486678.png,720,1280,Green,735,290,741,308
./rgb/train/2015-10-05-14-40-46_bag/486678.png,720,1280,Green,838,269,850,291
./rgb/train/2015-10-05-14-40-46_bag/486748.png,720,1280,Green,1096,183,1114,225
./rgb/train/2015-10-05-14-40-46_bag/486748.png,720,1280,Green,765,273,775,295
./rgb/train/2015-10-05-14-40-46_bag/486748.png,720,1280,Green,552,209,564,237
./rgb/train/2015-10-05-14-40-46_bag/486748.png,720,1280,RedRight,448,211,459,240
./rgb/train/2015-10-05-14-40-46_bag/486748.png,720,1280,Red,765,305,775,318
./rgb/train/2015-10-05-14-40-46_bag/486816.png,720,1280,Green,914,199,930,247
./rgb/train/2015-10-05-14-40-46_bag/486816.png,720,1280,RedLeft,273,84,296,144
./rgb/train/2015-10-05-14-40-46_bag/486816.png,720,1280,Green,478,75,505,136
./rgb/train/2015-10-05-14-40-46_bag/487094.png,720,1280,Green,591,280,596,292
./rgb/train/2015-10-05-14-40-46_bag/487164.png,720,1280,Green,644,310,648,320
./rgb/train/2015-10-05-14-40-46_bag/487164.png,720,1280,Green,591,286,597,299
./rgb/train/2015-10-05-14-40-46_bag/487164.png,720,1280,Green,709,301,715,313
./rgb/train/2015-10-05-14-40-46_bag/487234.png,720,1280,Yellow,653,295,658,308
./rgb/train/2015-10-05-14-40-46_bag/487234.png,720,1280,Yellow,585,265,592,280
./rgb/train/2015-10-05-14-40-46_bag/487234.png,720,1280,Yellow,747,282,752,292
./rgb/train/2015-10-05-14-40-46_bag/487234.png,720,1280,off,506,272,513,284
./rgb/train/2015-10-05-14-40-46_bag/487304.png,720,1280,Yellow,844,251,854,273
./rgb/train/2015-10-05-14-40-46_bag/487304.png,720,1280,Yellow,684,280,691,298
./rgb/train/2015-10-05-14-40-46_bag/487304.png,720,1280,Yellow,596,237,605,257
./rgb/train/2015-10-05-14-40-46_bag/487304.png,720,1280,Yellow,720,282,725,290
./rgb/train/2015-10-05-14-40-46_bag/487372.png,720,1280,Red,572,205,585,233
./rgb/train/2015-10-05-14-40-46_bag/487372.png,720,1280,Red,433,210,445,237
./rgb/train/2015-10-05-14-40-46_bag/487372.png,720,1280,Red,688,262,700,286
./rgb/train/2015-10-05-14-40-46_bag/487372.png,720,1280,Red,1009,189,1028,229
./rgb/train/2015-10-05-14-40-46_bag/487372.png,720,1280,RedLeft,41,265,52,291
./rgb/train/2015-10-05-14-40-46_bag/487442.png,720,1280,Red,707,248,719,278
./rgb/train/2015-10-05-14-40-46_bag/487442.png,720,1280,Red,551,171,569,206
./rgb/train/2015-10-05-14-40-46_bag/487442.png,720,1280,RedLeft,369,180,384,211
./rgb/train/2015-10-05-14-40-46_bag/487512.png,720,1280,Red,728,222,746,261
./rgb/train/2015-10-05-14-40-46_bag/487512.png,720,1280,Red,728,277,742,290
./rgb/train/2015-10-05-14-40-46_bag/487512.png,720,1280,Red,540,131,560,174
./rgb/train/2015-10-05-14-40-46_bag/487512.png,720,1280,RedLeft,320,140,336,179
./rgb/train/2015-10-05-14-40-46_bag/489492.png,720,1280,Green,737,234,755,277
./rgb/train/2015-10-05-14-40-46_bag/489492.png,720,1280,Green,531,133,551,182
./rgb/train/2015-10-05-14-40-46_bag/489492.png,720,1280,RedLeft,289,145,309,190
./rgb/train/2015-10-05-14-40-46_bag/489562.png,720,1280,Green,484,42,515,112
./rgb/train/2015-10-05-14-40-46_bag/489562.png,720,1280,off,141,59,168,126
./rgb/train/2015-10-05-14-40-46_bag/489562.png,720,1280,Green,782,186,813,255
./rgb/train/2015-10-05-14-40-46_bag/489980.png,720,1280,Green,583,292,586,303
./rgb/train/2015-10-05-14-40-46_bag/490048.png,720,1280,Green,549,281,555,294
./rgb/train/2015-10-05-14-40-46_bag/490048.png,720,1280,Red,509,281,515,293
./rgb/train/2015-10-05-14-40-46_bag/490118.png,720,1280,Red,492,268,497,282
./rgb/train/2015-10-05-14-40-46_bag/490118.png,720,1280,Green,542,268,547,281
./rgb/train/2015-10-05-14-40-46_bag/490118.png,720,1280,Green,624,294,628,308
./rgb/train/2015-10-05-14-40-46_bag/490188.png,720,1280,Red,487,256,494,274
./rgb/train/2015-10-05-14-40-46_bag/490188.png,720,1280,Green,553,254,559,271
./rgb/train/2015-10-05-14-40-46_bag/490188.png,720,1280,Green,662,286,668,304
./rgb/train/2015-10-05-14-40-46_bag/490188.png,720,1280,Green,684,293,688,308
./rgb/train/2015-10-05-14-40-46_bag/490188.png,720,1280,Red,296,305,303,320
./rgb/train/2015-10-05-14-40-46_bag/490258.png,720,1280,Red,177,290,189,309
./rgb/train/2015-10-05-14-40-46_bag/490258.png,720,1280,Red,452,222,462,246
./rgb/train/2015-10-05-14-40-46_bag/490258.png,720,1280,Green,550,218,560,245
./rgb/train/2015-10-05-14-40-46_bag/490258.png,720,1280,Green,721,256,733,288
./rgb/train/2015-10-05-14-40-46_bag/490258.png,720,1280,Green,744,276,750,300
./rgb/train/2015-10-05-14-40-46_bag/490326.png,720,1280,RedLeft,338,128,358,173
./rgb/train/2015-10-05-14-40-46_bag/490326.png,720,1280,Green,513,119,533,165
./rgb/train/2015-10-05-14-40-46_bag/490326.png,720,1280,Green,912,116,953,206
./rgb/train/2015-10-05-14-40-46_bag/490326.png,720,1280,Green,871,224,890,262
./rgb/train/2015-10-05-14-40-46_bag/491300.png,720,1280,Red,630,288,635,299
./rgb/train/2015-10-05-14-40-46_bag/491368.png,720,1280,Green,636,278,642,290
./rgb/train/2015-10-05-14-40-46_bag/491368.png,720,1280,off,577,281,583,293
./rgb/train/2015-10-05-14-40-46_bag/491438.png,720,1280,Green,620,261,627,276
./rgb/train/2015-10-05-14-40-46_bag/491438.png,720,1280,off,551,264,557,280
./rgb/train/2015-10-05-14-40-46_bag/491508.png,720,1280,off,529,254,538,272
./rgb/train/2015-10-05-14-40-46_bag/491508.png,720,1280,Green,612,250,620,268
./rgb/train/2015-10-05-14-40-46_bag/491578.png,720,1280,off,516,246,527,266
./rgb/train/2015-10-05-14-40-46_bag/491578.png,720,1280,Green,608,239,618,260
./rgb/train/2015-10-05-14-40-46_bag/491646.png,720,1280,Green,608,234,619,255
./rgb/train/2015-10-05-14-40-46_bag/491646.png,720,1280,RedLeft,509,240,519,262
./rgb/train/2015-10-05-14-40-46_bag/491716.png,720,1280,Red,497,241,510,264
./rgb/train/2015-10-05-14-40-46_bag/491716.png,720,1280,Green,603,233,615,256
./rgb/train/2015-10-05-14-40-46_bag/491716.png,720,1280,Green,711,261,719,283
./rgb/train/2015-10-05-14-40-46_bag/491716.png,720,1280,Green,760,283,768,300
./rgb/train/2015-10-05-14-40-46_bag/491716.png,720,1280,Red,761,307,768,323
./rgb/train/2015-10-05-14-40-46_bag/491716.png,720,1280,Red,598,318,604,326
./rgb/train/2015-10-05-14-40-46_bag/491786.png,720,1280,Green,594,222,608,248
./rgb/train/2015-10-05-14-40-46_bag/491786.png,720,1280,Red,473,230,486,259
./rgb/train/2015-10-05-14-40-46_bag/491786.png,720,1280,Green,772,276,781,299
./rgb/train/2015-10-05-14-40-46_bag/491786.png,720,1280,Red,592,321,596,331
./rgb/train/2015-10-05-14-40-46_bag/491786.png,720,1280,Green,723,250,733,274
./rgb/train/2015-10-05-14-40-46_bag/491854.png,720,1280,Green,817,256,831,284
./rgb/train/2015-10-05-14-40-46_bag/491854.png,720,1280,Green,776,182,809,242
./rgb/train/2015-10-05-14-40-46_bag/491854.png,720,1280,Green,594,185,611,220
./rgb/train/2015-10-05-14-40-46_bag/491854.png,720,1280,RedLeft,442,195,459,230
./rgb/train/2015-10-05-14-40-46_bag/491924.png,720,1280,Green,909,209,931,256
./rgb/train/2015-10-05-14-40-46_bag/491924.png,720,1280,Green,575,106,600,159
./rgb/train/2015-10-05-14-40-46_bag/491924.png,720,1280,off,350,128,370,179
./rgb/train/2015-10-05-14-40-46_bag/491924.png,720,1280,Red,596,313,600,320
./rgb/train/2015-10-05-14-40-46_bag/492202.png,720,1280,Green,570,303,575,314
./rgb/train/2015-10-05-14-40-46_bag/492202.png,720,1280,off,520,305,525,315
./rgb/train/2015-10-05-14-40-46_bag/492272.png,720,1280,Green,568,303,574,316
./rgb/train/2015-10-05-14-40-46_bag/492272.png,720,1280,Red,514,304,519,315
./rgb/train/2015-10-05-14-40-46_bag/492342.png,720,1280,Green,580,289,586,304
./rgb/train/2015-10-05-14-40-46_bag/492342.png,720,1280,off,521,292,525,304
./rgb/train/2015-10-05-14-40-46_bag/492480.png,720,1280,Green,716,260,724,278
./rgb/train/2015-10-05-14-40-46_bag/492480.png,720,1280,Green,816,258,825,276
./rgb/train/2015-10-05-14-40-46_bag/492480.png,720,1280,off,639,262,647,280
./rgb/train/2015-10-05-14-40-46_bag/492480.png,720,1280,Green,995,288,1005,312
./rgb/train/2015-10-05-14-40-46_bag/492550.png,720,1280,Red,550,221,560,246
./rgb/train/2015-10-05-14-40-46_bag/492550.png,720,1280,Green,651,219,662,243
./rgb/train/2015-10-05-14-40-46_bag/492550.png,720,1280,Green,783,217,795,243
./rgb/train/2015-10-05-14-40-46_bag/492550.png,720,1280,Green,1146,232,1167,281
./rgb/train/2015-10-05-14-40-46_bag/492620.png,720,1280,Green,840,211,851,240
./rgb/train/2015-10-05-14-40-46_bag/492620.png,720,1280,Green,755,124,769,160
./rgb/train/2015-10-05-14-40-46_bag/492620.png,720,1280,Green,553,132,568,168
./rgb/train/2015-10-05-14-40-46_bag/492620.png,720,1280,RedLeft,396,138,413,176
./rgb/train/2015-10-05-14-40-46_bag/492688.png,720,1280,Green,655,0,685,27
./rgb/train/2015-10-05-14-40-46_bag/492688.png,720,1280,Green,205,1,246,45
./rgb/train/2015-10-05-14-40-46_bag/492688.png,720,1280,Green,832,127,866,205
./rgb/train/2015-10-05-14-40-46_bag/493314.png,720,1280,Green,615,274,625,294
./rgb/train/2015-10-05-14-40-46_bag/493522.png,720,1280,Green,647,278,652,288
./rgb/train/2015-10-05-14-40-46_bag/493592.png,720,1280,Green,622,275,628,289
./rgb/train/2015-10-05-14-40-46_bag/493592.png,720,1280,Red,336,303,343,320
./rgb/train/2015-10-05-14-40-46_bag/493662.png,720,1280,Red,199,286,209,309
./rgb/train/2015-10-05-14-40-46_bag/493662.png,720,1280,Green,606,247,613,267
./rgb/train/2015-10-05-14-40-46_bag/493662.png,720,1280,Green,762,265,773,290
./rgb/train/2015-10-05-14-40-46_bag/493662.png,720,1280,Green,751,292,756,307
./rgb/train/2015-10-05-14-40-46_bag/493730.png,720,1280,Green,549,204,563,233
./rgb/train/2015-10-05-14-40-46_bag/493730.png,720,1280,Green,863,190,880,233
./rgb/train/2015-10-05-14-40-46_bag/493800.png,720,1280,RedLeft,211,80,234,139
./rgb/train/2015-10-05-14-40-46_bag/493800.png,720,1280,Green,427,61,455,124
./rgb/train/2015-10-05-14-40-46_bag/493800.png,720,1280,Green,910,203,934,251
./rgb/train/2015-10-05-14-40-46_bag/494772.png,720,1280,Red,570,286,576,296
./rgb/train/2015-10-05-14-40-46_bag/494772.png,720,1280,Green,607,288,612,297
./rgb/train/2015-10-05-14-40-46_bag/494842.png,720,1280,Red,571,270,578,282
./rgb/train/2015-10-05-14-40-46_bag/494842.png,720,1280,Green,616,271,620,284
./rgb/train/2015-10-05-14-40-46_bag/494842.png,720,1280,Green,692,298,697,310
./rgb/train/2015-10-05-14-40-46_bag/494842.png,720,1280,Green,711,294,716,308
./rgb/train/2015-10-05-14-40-46_bag/494912.png,720,1280,Red,557,255,563,271
./rgb/train/2015-10-05-14-40-46_bag/494912.png,720,1280,Green,610,258,616,272
./rgb/train/2015-10-05-14-40-46_bag/494912.png,720,1280,Green,702,287,710,305
./rgb/train/2015-10-05-14-40-46_bag/494912.png,720,1280,Green,733,281,741,298
./rgb/train/2015-10-05-14-40-46_bag/494982.png,720,1280,RedLeft,534,233,542,251
./rgb/train/2015-10-05-14-40-46_bag/494982.png,720,1280,Green,601,235,609,254
./rgb/train/2015-10-05-14-40-46_bag/494982.png,720,1280,Green,717,277,724,295
./rgb/train/2015-10-05-14-40-46_bag/494982.png,720,1280,Green,770,257,780,283
./rgb/train/2015-10-05-14-40-46_bag/494982.png,720,1280,Green,618,279,622,289
./rgb/train/2015-10-05-14-40-46_bag/495050.png,720,1280,RedLeft,507,212,516,236
./rgb/train/2015-10-05-14-40-46_bag/495050.png,720,1280,Green,591,216,601,241
./rgb/train/2015-10-05-14-40-46_bag/495050.png,720,1280,Green,737,270,748,294
./rgb/train/2015-10-05-14-40-46_bag/495050.png,720,1280,Green,836,226,853,267
./rgb/train/2015-10-05-14-40-46_bag/495050.png,720,1280,Green,614,280,618,291
./rgb/train/2015-10-05-14-40-46_bag/495050.png,720,1280,Red,579,277,583,284
./rgb/train/2015-10-05-14-40-46_bag/495120.png,720,1280,RedLeft,480,176,492,204
./rgb/train/2015-10-05-14-40-46_bag/495120.png,720,1280,Green,588,180,600,210
./rgb/train/2015-10-05-14-40-46_bag/495120.png,720,1280,Green,619,272,623,283
./rgb/train/2015-10-05-14-40-46_bag/495120.png,720,1280,Red,580,270,584,280
./rgb/train/2015-10-05-14-40-46_bag/495120.png,720,1280,Green,773,250,788,280
./rgb/train/2015-10-05-14-40-46_bag/495120.png,720,1280,Green,978,152,1011,220
./rgb/train/2015-10-05-14-40-46_bag/495190.png,720,1280,RedLeft,442,133,456,173
./rgb/train/2015-10-05-14-40-46_bag/495190.png,720,1280,Green,578,140,592,178
./rgb/train/2015-10-05-14-40-46_bag/495190.png,720,1280,Green,619,266,624,277
./rgb/train/2015-10-05-14-40-46_bag/495190.png,720,1280,Green,577,262,583,271
./rgb/train/2015-10-05-14-40-46_bag/495190.png,720,1280,Green,814,227,832,262
./rgb/train/2015-10-05-14-40-46_bag/495260.png,720,1280,Green,617,278,623,291
./rgb/train/2015-10-05-14-40-46_bag/495260.png,720,1280,RedLeft,408,122,430,167
./rgb/train/2015-10-05-14-40-46_bag/495260.png,720,1280,Green,565,127,586,170
./rgb/train/2015-10-05-14-40-46_bag/495260.png,720,1280,Green,840,221,858,267
./rgb/train/2015-10-05-14-40-46_bag/495260.png,720,1280,Red,573,276,579,290
./rgb/train/2015-10-05-14-40-46_bag/495328.png,720,1280,RedLeft,378,97,401,148
./rgb/train/2015-10-05-14-40-46_bag/495328.png,720,1280,Green,557,101,580,155
./rgb/train/2015-10-05-14-40-46_bag/495328.png,720,1280,Green,867,215,892,266
./rgb/train/2015-10-05-14-40-46_bag/495328.png,720,1280,Green,615,285,622,298
./rgb/train/2015-10-05-14-40-46_bag/495398.png,720,1280,Green,983,149,1019,229
./rgb/train/2015-10-05-14-40-46_bag/495398.png,720,1280,Green,497,0,533,50
./rgb/train/2015-10-05-14-40-46_bag/495398.png,720,1280,off,218,-1,254,47
./rgb/train/2015-10-05-14-40-46_bag/495398.png,720,1280,Red,550,277,555,293
./rgb/train/2015-10-05-14-40-46_bag/495398.png,720,1280,Green,599,281,607,295
./rgb/train/2015-10-05-14-40-46_bag/495468.png,720,1280,Green,590,265,598,283
./rgb/train/2015-10-05-14-40-46_bag/495468.png,720,1280,Red,533,260,539,277
./rgb/train/2015-10-05-14-40-46_bag/495468.png,720,1280,Green,770,291,780,312
./rgb/train/2015-10-05-14-40-46_bag/495536.png,720,1280,Green,599,252,609,275
./rgb/train/2015-10-05-14-40-46_bag/495536.png,720,1280,RedLeft,524,247,534,269
./rgb/train/2015-10-05-14-40-46_bag/495536.png,720,1280,Green,726,306,735,320
./rgb/train/2015-10-05-14-40-46_bag/495536.png,720,1280,Green,875,262,894,303
./rgb/train/2015-10-05-14-40-46_bag/495536.png,720,1280,RedLeft,90,298,102,323
./rgb/train/2015-10-05-14-40-46_bag/495606.png,720,1280,Green,779,219,787,245
./rgb/train/2015-10-05-14-40-46_bag/495606.png,720,1280,Green,587,134,600,165
./rgb/train/2015-10-05-14-40-46_bag/495606.png,720,1280,RedLeft,474,125,487,159
./rgb/train/2015-10-05-14-40-46_bag/495676.png,720,1280,Green,908,171,934,218
./rgb/train/2015-10-05-14-40-46_bag/495676.png,720,1280,Green,528,18,553,77
./rgb/train/2015-10-05-14-40-46_bag/495676.png,720,1280,RedLeft,307,7,331,70
./rgb/train/2015-10-05-14-40-46_bag/495884.png,720,1280,Green,623,282,628,293
./rgb/train/2015-10-05-14-40-46_bag/495884.png,720,1280,Red,586,281,590,292
./rgb/train/2015-10-05-14-40-46_bag/495954.png,720,1280,Red,569,281,573,293
./rgb/train/2015-10-05-14-40-46_bag/495954.png,720,1280,Green,610,282,615,295
./rgb/train/2015-10-05-14-40-46_bag/496024.png,720,1280,Red,558,286,564,299
./rgb/train/2015-10-05-14-40-46_bag/496024.png,720,1280,Green,605,287,611,301
./rgb/train/2015-10-05-14-40-46_bag/496092.png,720,1280,Red,543,268,550,283
./rgb/train/2015-10-05-14-40-46_bag/496092.png,720,1280,Green,597,270,605,285
./rgb/train/2015-10-05-14-40-46_bag/496092.png,720,1280,Green,699,305,705,314
./rgb/train/2015-10-05-14-40-46_bag/496092.png,720,1280,Green,690,306,695,318
./rgb/train/2015-10-05-14-40-46_bag/496162.png,720,1280,Red,524,244,531,264
./rgb/train/2015-10-05-14-40-46_bag/496162.png,720,1280,Green,592,248,600,268
./rgb/train/2015-10-05-14-40-46_bag/496162.png,720,1280,Green,709,294,714,308
./rgb/train/2015-10-05-14-40-46_bag/496162.png,720,1280,Green,722,282,731,303
./rgb/train/2015-10-05-14-40-46_bag/496162.png,720,1280,Red,319,298,327,320
./rgb/train/2015-10-05-14-40-46_bag/496232.png,720,1280,Red,489,211,499,237
./rgb/train/2015-10-05-14-40-46_bag/496232.png,720,1280,Green,582,214,593,241
./rgb/train/2015-10-05-14-40-46_bag/496232.png,720,1280,Green,741,275,750,297
./rgb/train/2015-10-05-14-40-46_bag/496232.png,720,1280,Green,769,253,784,285
./rgb/train/2015-10-05-14-40-46_bag/496232.png,720,1280,Red,216,289,225,314
./rgb/train/2015-10-05-14-40-46_bag/496302.png,720,1280,RedLeft,409,144,426,184
./rgb/train/2015-10-05-14-40-46_bag/496302.png,720,1280,Green,551,150,569,191
./rgb/train/2015-10-05-14-40-46_bag/496302.png,720,1280,Green,793,239,809,281
./rgb/train/2015-10-05-14-40-46_bag/496302.png,720,1280,Green,878,183,908,244
./rgb/train/2015-10-05-14-40-46_bag/496370.png,720,1280,Green,937,150,970,228
./rgb/train/2015-10-05-14-40-46_bag/496370.png,720,1280,Green,484,0,518,53
./rgb/train/2015-10-05-14-40-46_bag/496370.png,720,1280,off,220,0,254,42
./rgb/train/2015-10-05-14-40-46_bag/496718.png,720,1280,Green,586,302,592,312
./rgb/train/2015-10-05-14-40-46_bag/496718.png,720,1280,Green,690,325,695,336
./rgb/train/2015-10-05-14-40-46_bag/496788.png,720,1280,Green,605,305,610,316
./rgb/train/2015-10-05-14-40-46_bag/496788.png,720,1280,Green,690,326,696,339
./rgb/train/2015-10-05-14-40-46_bag/496788.png,720,1280,Green,660,328,665,338
./rgb/train/2015-10-05-14-40-46_bag/496788.png,720,1280,Green,568,300,572,311
./rgb/train/2015-10-05-14-40-46_bag/496856.png,720,1280,Green,716,324,722,339
./rgb/train/2015-10-05-14-40-46_bag/496856.png,720,1280,Green,675,327,681,339
./rgb/train/2015-10-05-14-40-46_bag/496856.png,720,1280,Green,611,300,617,313
./rgb/train/2015-10-05-14-40-46_bag/496856.png,720,1280,Green,568,292,574,305
./rgb/train/2015-10-05-14-40-46_bag/496856.png,720,1280,Red,740,322,746,333
./rgb/train/2015-10-05-14-40-46_bag/496926.png,720,1280,Green,746,312,754,332
./rgb/train/2015-10-05-14-40-46_bag/496926.png,720,1280,Green,686,317,692,334
./rgb/train/2015-10-05-14-40-46_bag/496926.png,720,1280,Green,607,287,612,304
./rgb/train/2015-10-05-14-40-46_bag/496926.png,720,1280,Green,554,281,560,296
./rgb/train/2015-10-05-14-40-46_bag/496926.png,720,1280,Green,348,333,353,340
./rgb/train/2015-10-05-14-40-46_bag/496996.png,720,1280,Green,817,275,831,312
./rgb/train/2015-10-05-14-40-46_bag/496996.png,720,1280,Green,703,294,710,313
./rgb/train/2015-10-05-14-40-46_bag/496996.png,720,1280,Green,602,250,611,271
./rgb/train/2015-10-05-14-40-46_bag/496996.png,720,1280,Green,536,239,543,258
./rgb/train/2015-10-05-14-40-46_bag/496996.png,720,1280,Green,261,290,271,310
./rgb/train/2015-10-05-14-40-46_bag/497066.png,720,1280,Yellow,1151,50,1204,168
./rgb/train/2015-10-05-14-40-46_bag/497066.png,720,1280,Yellow,741,221,753,249
./rgb/train/2015-10-05-14-40-46_bag/497066.png,720,1280,Yellow,592,156,607,188
./rgb/train/2015-10-05-14-40-46_bag/497066.png,720,1280,Yellow,494,140,507,171
./rgb/train/2015-10-05-14-40-46_bag/497066.png,720,1280,Yellow,84,214,99,244
./rgb/train/2015-10-05-14-40-46_bag/497134.png,720,1280,Yellow,528,66,554,124
./rgb/train/2015-10-05-14-40-46_bag/497134.png,720,1280,RedLeft,340,43,363,99
./rgb/train/2015-10-05-14-40-46_bag/497134.png,720,1280,Yellow,820,183,846,241
./rgb/train/2015-10-05-14-40-46_bag/497344.png,720,1280,Green,608,263,612,272
./rgb/train/2015-10-05-14-40-46_bag/497412.png,720,1280,Green,724,284,730,297
